GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1335522895	2022-10-22 00:30:05.858819	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Ranna--River Mouth Near Kahandamodara Beach	L6366986	H	6.0629840	80.8905660	2022-01-24	16:17:00	obsr1656313	S102113744	Traveling	P22	EBIRD	66	1.568		1	0	G7830678	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1327467197	2023-10-17 03:13:35.523969	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Taru Villas Mawella	L17552928	P	5.9986860	80.7476160	2022-01-26	17:09:00	obsr1331094	S101467154	Stationary	P21	EBIRD	66			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044843	2024-11-11 06:01:41.187789	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr333980	S202125220	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335603417	2023-10-23 08:01:54.777808	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-06	16:35:00	obsr920183	S102118973	Traveling	P22	EBIRD	23	0.631		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352598538	2023-10-22 03:00:01.639585	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Turtles view Resort	L6729404	H	6.0471350	80.8617940	2022-02-26	16:25:00	obsr1368802	S103734448	Traveling	P22	EBIRD	73	3.114		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1331699726	2022-01-31 22:47:40.35689	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Tangalle	L17507744	P	6.0249770	80.7896630	2022-02-01	09:14:00	obsr2888486	S101818293	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337827256	2023-10-23 08:01:58.806635	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-09	07:08:00	obsr920183	S102308277	Traveling	P22	EBIRD	74	2.777		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337096560	2023-10-23 08:01:57.127714	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-08	07:40:00	obsr920183	S102251012	Traveling	P22	EBIRD	30	0.744		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335524621	2023-10-23 19:23:35.753601	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-06	15:44:00	obsr920183	S102113746	Traveling	P22	EBIRD	30	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334066648	2023-10-23 19:23:30.66624	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr1001147	S101993881	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1333977026	2023-10-23 19:23:29.018609	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr580318	S101987870	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334077014	2023-10-23 19:23:30.884459	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Thangalle Marsh	L13482689	P	6.0431558	80.8059458	2022-02-04	14:30:00	obsr225081	S101995036	Traveling	P22	EBIRD	30	4.000		5	1	G7821624	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1386971646	2023-10-22 20:05:37.137359	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Ranna--Lake Near Green Parrot Hotel	L6357693	H	6.0617210	80.8730400	2022-02-07		obsr920183	S106608395	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337078596	2023-10-23 08:01:56.827092	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-08	06:48:00	obsr920183	S102249551	Traveling	P22	EBIRD	21	0.432		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1337177217	2023-02-03 09:50:06.170451	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Smal pond near Rekawa	L17679737	P	6.0646500	80.8529100	2022-02-08	13:13:00	obsr920183	S102255963	Stationary	P21	EBIRD	7			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1353499760	2023-10-23 19:23:59.412156	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Turtles view Resort	L6729404	H	6.0471350	80.8617940	2022-02-27	09:01:00	obsr1368802	S103808227	Traveling	P22	EBIRD	92	3.909		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1336405025	2023-10-23 08:01:56.323586	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa--wetlands	L17658363	P	6.0519610	80.8588800	2022-02-07	06:16:00	obsr920183	S102188577	Traveling	P22	EBIRD	123	2.907		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1336471488	2023-10-23 08:01:56.522675	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Ranna--Lake Near Green Parrot Hotel	L6357693	H	6.0617210	80.8730400	2022-02-07	14:26:00	obsr920183	S102192626	Traveling	P22	EBIRD	53	0.689		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1367667084	2024-04-29 08:58:37.893447	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Anantara Peace Haven Tangalle Resort, Goyambokka	L18144515	P	6.0119520	80.7829341	2022-03-17	06:45:00	obsr446456	S104980793	Traveling	P22	EBIRD	480	1.000		1	1		0	1	0		All seen in/from hotel grounds.		
URN:CornellLabOfOrnithology:EBIRD:OBS1357957231	2022-03-15 09:30:59.385392	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				15					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Medilla, Tangalle	L18004309	P	6.0412193	80.8155746	2022-03-05	06:15:00	obsr1547179	S104185175	Traveling	P22	EBIRD	120	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1584828068	2022-12-19 03:33:06.099953	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Tangalle Paddy fields	L18123561	P	6.0451498	80.7986897	2022-12-12	08:40:00	obsr1547179	S124239028	Traveling	P22	EBIRD	30	1.000		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616685745	2023-01-28 02:39:23.062112	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Turtle Paradise Hotel	L22358175	P	6.0475260	80.8557970	2023-01-28	08:11:00	obsr1359969	S127061461	Stationary	P21	EBIRD	54			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1604270559	2023-10-22 03:06:29.679396	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Tangalle	LK-33-009					Rekawa Road, Southern Province, LK (6.063, 80.881)	L22168553	P	6.0628944	80.8806773	2023-01-11	14:53:00	obsr3276419	S125971993	Traveling	P22	EBIRD	60	0.070		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1328718576	2023-10-23 19:23:19.598168	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-28	06:15:00	obsr2920179	S101570505	Traveling	P22	EBIRD	693	65.114		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326560140	2023-10-23 19:23:15.773454	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Flameback lodge	L17542245	P	6.2844180	81.2332000	2022-01-25	09:18:00	obsr1331094	S101396281	Stationary	P21	EBIRD	36			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326716937	2024-10-22 15:50:35.477007	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-25	06:16:00	obsr736325	S101406376	Traveling	P22	EBIRD	165	5.220		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1479082527	2022-10-22 00:21:43.206049	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park Hambantota	L20129341	P	6.3220700	81.3866115	2022-01-07	05:05:00	obsr3306208	S115035236	Traveling	P22	EBIRD	720	12.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329462713	2023-10-22 02:58:42.409374	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-01-29	08:47:00	obsr736325	S101633037	Traveling	P22	EBIRD	45	1.150		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1331044433	2022-10-22 00:26:49.690292	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				13					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Sithulpawwa Road, Sri Lanka	L15726232	P	6.2893200	81.3906090	2022-01-28	09:00:00	obsr1091489	S101767959	Traveling	P22	EBIRD	35	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343241229	2023-10-22 20:00:12.394493	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-08	08:00:00	obsr1446063	S102731150	Traveling	P22	EBIRD	270	20.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1385419664	2022-04-07 16:01:39.230649	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-10	11:39:00	obsr3058217	S106478112	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1325956735	2023-10-23 19:23:15.301984	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Lake Road, Tissamaharama, Southern Province, LK (6.291, 81.268)	L10687159	P	6.2912334	81.2682894	2022-01-24	16:38:00	obsr736325	S101339812	Traveling	P22	EBIRD	52	0.830		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1330964213	2024-10-22 17:32:48.999916	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debara Wewa Lake	L13455637	P	6.2968130	81.2703060	2022-01-27	16:45:00	obsr1091489	S101763115	Traveling	P22	EBIRD	90	5.500		2	1		0	1	0		DEbara Wewa and surrounding areas		
URN:CornellLabOfOrnithology:EBIRD:OBS1326673950	2023-10-23 19:23:16.268146	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-25	12:39:00	obsr2920179	S101403159	Stationary	P21	EBIRD	600			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1307381004	2022-01-29 07:13:58.932956	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Sithulpawwa	L15944549	H	6.3868929	81.4489817	2022-01-01	16:20:00	obsr1108110	S99809788	Traveling	P22	EBIRD	155	27.090		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329221679	2022-01-29 07:15:48.792292	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-01-29	07:04:00	obsr2920179	S101616828	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1326720034	2023-10-23 19:23:16.379583	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park, Block 1, Southern Province, LK (6.372, 81.505)	L17544035	P	6.3716425	81.5050842	2022-01-25	13:53:00	obsr736325	S101406264	Traveling	P22	EBIRD	251	6.780		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329063904	2023-10-22 20:01:40.727114	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				9					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-28	06:21:00	obsr736325	S101602220	Traveling	P22	EBIRD	120	21.410		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1325969229	2023-10-23 19:23:15.410228	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-01-24	16:00:00	obsr2920179	S101340611	Traveling	P22	EBIRD	90	0.200		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1318059991	2023-10-22 02:58:06.266556	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-14	15:01:00	obsr1858191	S100699295	Traveling	P22	EBIRD	192	28.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1331043564	2023-10-22 19:56:27.593873	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				17					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana - Kirinda Yala NP Road	L14534478	P	6.2328926	81.3536954	2022-01-28	15:45:00	obsr1091489	S101767811	Traveling	P22	EBIRD	125	6.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1329297019	2023-10-22 02:58:41.423299	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-01-29	09:48:00	obsr2920179	S101621653	Traveling	P22	EBIRD	45	3.386		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343000059	2023-10-23 19:23:42.839563	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-01-23	06:35:00	obsr3953	S102715764	Traveling	P22	EBIRD	662	48.876		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1351076854	2024-10-22 20:33:29.96923	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1488057	S103612251	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347049540	2023-10-23 19:23:51.177459	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-20	06:07:00	obsr1283315	S103175448	Traveling	P22	EBIRD	720	65.967		2	1	G7904191	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334602752	2023-10-23 19:23:32.289656	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				10					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr1001147	S102041279	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334559610	2023-10-23 19:23:32.066493	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr333980	S102039192	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1551108204	2024-10-22 15:51:59.749335	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-24	06:00:00	obsr324892	S121550778	Traveling	P22	EBIRD	420	8.047		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044311	2024-11-11 06:01:06.248677	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr333980	S202125197	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334580376	2022-10-22 00:24:09.215533	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern Bungalow	L17640432	P	6.2442417	81.3773055	2022-02-05	09:16:00	obsr1001147	S102040215	Stationary	P21	EBIRD	24			1	1	G7824864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1546017235	2023-10-22 03:03:41.550614	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala	L21321386	P	6.2928616	81.4304066	2022-02-23	07:00:00	obsr3399073	S121142834	Historical	P62	EBIRD	480	24.140	18.2109	5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345564400	2022-02-19 08:01:34.91179	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				7					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010	BIRDLIFE_15328				Pannegamuwa Lake	L6959036	H	6.3092571	81.2350559	2022-02-19	13:43:00	obsr1283315	S102972675	Traveling	P22	EBIRD	9	0.209		2	1	G7895180	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343325369	2023-10-23 19:23:44.557462	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				12					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-15	06:15:00	obsr765185	S102738021	Traveling	P22	EBIRD	615	30.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350510493	2023-10-23 19:23:55.519444	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	07:08:00	obsr1474585	S103562017	Traveling	P22	EBIRD	320	25.698		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350469251	2024-10-22 20:33:29.949904	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1777219	S103558064	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334605621	2022-10-22 00:24:27.452372	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern Bungalow	L17640432	P	6.2442417	81.3773055	2022-02-05	09:16:00	obsr333980	S102041428	Stationary	P21	EBIRD	24			1	1	G7824864	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1349596934	2023-10-23 19:23:53.820534	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-22	13:58:00	obsr1368802	S103488566	Traveling	P22	EBIRD	203	7.651		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334622799	2023-10-23 19:23:32.660522	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				19					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr580318	S102042270	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334613814	2023-10-22 02:59:04.220471	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr225081	S102041860	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348373579	2023-10-22 02:59:51.146529	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-21	17:42:00	obsr1283315	S103343217	Stationary	P21	EBIRD	53			2	1	G7912203	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1338520169	2023-10-23 08:02:00.184423	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-10	08:07:00	obsr920183	S102360843	Traveling	P22	EBIRD	78	3.153		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334550530	2023-10-23 19:23:31.832592	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr580318	S102038241	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343343501	2023-10-23 19:23:44.684502	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-16	08:50:00	obsr765185	S102739612	Traveling	P22	EBIRD	138	5.200		1	1		0	1	0		Complete ant-clockwise circuit of lake shore (parts of north and west ends are inaccessible on foot)		
