GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1339180996	2023-10-22 02:59:17.853795	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-11	07:13:00	obsr920183	S102411272	Traveling	P22	EBIRD	62	1.409		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348237323	2022-02-28 01:53:51.688271	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-21	14:28:00	obsr1420361	S103329631	Traveling	P22	EBIRD	33	0.531		2	1	G7911421	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348357075	2022-02-28 12:17:55.801212	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					River Walk Near Lake Debawarawa	L17861893	P	6.2885348	81.2603790	2022-02-21	16:30:00	obsr1283315	S103342601	Traveling	P22	EBIRD	30	0.322		2	1	G7912183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343335928	2023-10-23 19:23:44.684502	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-16	08:50:00	obsr765185	S102739612	Traveling	P22	EBIRD	138	5.200		1	1		0	1	0		Complete ant-clockwise circuit of lake shore (parts of north and west ends are inaccessible on foot)		
URN:CornellLabOfOrnithology:EBIRD:OBS1348364553	2023-10-22 02:59:51.043132	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-21	17:42:00	obsr1420361	S103343215	Stationary	P21	EBIRD	53			2	1	G7912203	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347044837	2023-10-23 19:23:51.300305	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-20	06:07:00	obsr1420361	S103175444	Traveling	P22	EBIRD	720	65.967		2	1	G7904191	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1349596958	2023-10-23 19:23:53.820534	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-22	13:58:00	obsr1368802	S103488566	Traveling	P22	EBIRD	203	7.651		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352431866	2023-10-23 19:23:58.785957	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-26	06:55:00	obsr2300789	S103723255	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334613802	2023-10-23 19:23:32.403899	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr1001147	S102041475	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350441585	2023-10-23 19:23:55.176486	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	06:05:00	obsr1368802	S103557008	Traveling	P22	EBIRD	615	77.688		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334700297	2023-10-23 19:23:32.899309	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr1001147	S102046493	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334622816	2023-10-23 19:23:32.660522	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr580318	S102042270	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334626008	2023-10-23 19:23:32.785874	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr225081	S102042478	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1758675090	2024-10-22 20:33:30.190872	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1961673	S141439471	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1351083797	2024-10-22 20:33:29.96923	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1488057	S103612251	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335099513	2023-10-22 02:59:06.069305	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr580318	S102081615	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334768940	2023-10-23 19:23:33.641855	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr225081	S102052160	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334559605	2023-10-23 19:23:32.066493	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr333980	S102039192	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1551091371	2023-10-22 03:03:58.647233	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-23	17:00:00	obsr324892	S121550259	Traveling	P22	EBIRD	60	1.609		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345551463	2022-10-22 00:22:17.292982	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-19	16:20:00	obsr1420361	S102971202	Traveling	P22	EBIRD	98	1.223		2	1	G7895154	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334613826	2023-10-22 02:59:04.220471	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr225081	S102041860	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339341267	2023-10-23 08:02:01.917239	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Lake	L15917274	H	6.2675680	81.3103445	2022-02-11	16:24:00	obsr1091489	S102420175	Traveling	P22	EBIRD	93	3.500		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1351964037	2022-10-25 09:11:28.369971	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.28327, 81.41570	L17917697	P	6.2832720	81.4157000	2022-02-25	08:20:00	obsr1474585	S103682684	Traveling	P22	EBIRD	203	29.568		2	1		0	1	0		“””		
URN:CornellLabOfOrnithology:EBIRD:OBS1348357067	2022-02-28 12:17:55.801212	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					River Walk Near Lake Debawarawa	L17861893	P	6.2885348	81.2603790	2022-02-21	16:30:00	obsr1420361	S103342600	Traveling	P22	EBIRD	30	0.322		2	1	G7912183	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044458	2024-11-11 06:01:19.858625	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-05	12:46:00	obsr333980	S202125203	Traveling	P22	EBIRD	53	2.450		7	1	G7825022	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352013839	2022-03-10 13:26:36.89227	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-25	16:26:00	obsr938584	S103687329	Traveling	P22	EBIRD	180	2.000		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350593570	2024-10-22 15:50:51.923124	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				7					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	06:35:00	obsr2300789	S103571382	Traveling	P22	EBIRD	607	60.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334547392	2023-10-23 19:23:31.712579	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr1001147	S102038197	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334602753	2023-10-23 19:23:32.289656	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yoda Kandiya Tank	L13500381	P	6.2627547	81.3053389	2022-02-05	11:51:00	obsr1001147	S102041279	Traveling	P22	EBIRD	45	1.480		7	1	G7824943	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341770540	2023-10-23 19:23:38.170283	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-14	08:00:00	obsr765185	S102616201	Traveling	P22	EBIRD	240	1.600		1	1		0	1	0		Walking around south and west edge of lake		
URN:CornellLabOfOrnithology:EBIRD:OBS1352031428	2023-10-23 19:23:58.354662	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-25	15:24:00	obsr2300789	S103689337	Incidental	P20	EBIRD				2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334720129	2023-10-23 19:23:33.379494	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr580318	S102047778	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1339956636	2022-10-25 09:09:38.128295	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park Block 1	L17715046	P	6.2886526	81.4093994	2022-02-05	06:30:00	obsr1869727	S102468092	Historical	P62	EBIRD	660				0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350469294	2024-10-22 20:33:29.949904	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1777219	S103558064	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1348373584	2023-10-22 02:59:51.146529	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-02-21	17:42:00	obsr1283315	S103343217	Stationary	P21	EBIRD	53			2	1	G7912203	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1345551434	2022-10-22 00:26:03.657338	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-19	16:20:00	obsr1283315	S102971201	Traveling	P22	EBIRD	98	1.223		2	1	G7895154	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1551104542	2024-10-22 15:51:59.749335	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-24	06:00:00	obsr324892	S121550778	Traveling	P22	EBIRD	420	8.047		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335534059	2023-10-22 02:59:08.252418	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr1001147	S102114114	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044417	2024-11-11 06:01:16.548362	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr333980	S202125201	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350213406	2023-10-23 19:23:54.588436	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				11					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-17	07:15:00	obsr765185	S103544586	Traveling	P22	EBIRD	60	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1350510511	2023-10-23 19:23:55.519444	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-23	07:08:00	obsr1474585	S103562017	Traveling	P22	EBIRD	320	25.698		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1349639005	2024-10-22 20:33:19.247616	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-22	05:20:00	obsr1786051	S103490876	Traveling	P22	EBIRD	137	20.882		3	0	G7919565	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2605044323	2024-11-11 06:01:06.248677	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake and surrounding area	L12701069	P	6.2966209	81.2703078	2022-02-05	13:12:00	obsr333980	S202125197	Traveling	P22	EBIRD	21	1.740		1	1	G7826018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1343325384	2023-10-23 19:23:44.557462	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-15	06:15:00	obsr765185	S102738021	Traveling	P22	EBIRD	615	30.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1335215985	2023-10-23 19:23:33.98021	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park - Block 01	L17018766	P	6.2814981	81.4125125	2022-02-05	15:54:00	obsr225081	S102092774	Traveling	P22	EBIRD	131	23.300		7	1	G7825338	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334563865	2023-10-23 19:23:32.181413	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr225081	S102039085	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1334550525	2023-10-23 19:23:31.832592	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Saltern	L17645205	P	6.2495063	81.3825615	2022-02-05	06:25:00	obsr580318	S102038241	Traveling	P22	EBIRD	128	2.370		7	1	G7824653	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1352456582	2022-02-25 23:20:30.044365	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-26	09:36:00	obsr1474585	S103724597	Stationary	P21	EBIRD	13			2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341180459	2023-10-22 02:59:29.001984	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-02-13	15:00:00	obsr765185	S102566953	Traveling	P22	EBIRD	150	3.000		4	1		0	1	0		Included walking along western shore of lake and owl twitch within 1 km of west/north end of lake with local observers		
URN:CornellLabOfOrnithology:EBIRD:OBS1348237306	2022-02-28 01:53:51.688271	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Hibiscus Garden Hotel, Tissamaharama	L5107270	H	6.2973268	81.2939680	2022-02-21	14:28:00	obsr1283315	S103329630	Traveling	P22	EBIRD	33	0.531		2	1	G7911421	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347049545	2023-10-23 19:23:51.177459	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-02-20	06:07:00	obsr1283315	S103175448	Traveling	P22	EBIRD	720	65.967		2	1	G7904191	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1369088097	2023-10-23 19:24:29.968894	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-18	06:58:00	obsr736325	S105103846	Traveling	P22	EBIRD	205	1.710		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366215229	2024-04-29 08:58:21.930407	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-15	06:00:00	obsr446456	S104862289	Traveling	P22	EBIRD	210	20.000		3	1		0	1	0		Jeep safari, followed various roads from the south main entrance to a large wewa, perhaps Gonagala. Good water levels' good vegetation, lilies in flower. Elephants feeding in the wewa.--Asian Elephant 3--Ruddy Mongoose 6--Wild Boar 20+--Sambar Deer 2 - others heard, 2 separate areas of alarm calls (one Leopard seen by others - 35 vehicles present)--Chital 4--March Mugger 7		
URN:CornellLabOfOrnithology:EBIRD:OBS1366222686	2024-04-29 08:58:21.930407	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana lagoon	L18124263	P	6.2481685	81.3689454	2022-03-15	13:35:00	obsr446456	S104862719	Traveling	P22	EBIRD	15	0.200		1	1		0	1	0		Impressive numbers of migratory waders, mainly at the southern end but scattered along the shores elsewhere--Numbers are estimates, ONLY of those birds congregated at far s end of lagoon. Many waders along the shores n were not identified due to distant views		
URN:CornellLabOfOrnithology:EBIRD:OBS1375811263	2023-10-22 03:00:59.247579	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-26	16:04:00	obsr502426	S105673859	Traveling	P22	EBIRD	149	9.948		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1375859603	2022-10-22 00:30:03.625712	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2022-03-17	06:00:00	obsr1413906	S105676706	Traveling	P22	EBIRD	360	30.000		3	1	G8097072	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1659369519	2024-09-09 07:00:05.173254	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2022-03-30	08:11:00	obsr1690816	S131255255	Historical	P62	EBIRD	180			4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365448983	2023-10-23 19:24:24.376018	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-14	10:00:00	obsr350730	S104801859	Traveling	P22	EBIRD	135	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1365459026	2023-10-23 19:24:24.487472	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2022-03-14	17:00:00	obsr350730	S104802469	Traveling	P22	EBIRD	1	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1366057761	2023-10-23 19:24:25.627082	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L18111746	P	6.2874868	81.2911892	2022-03-15	06:15:00	obsr350730	S104853506	Traveling	P22	EBIRD	165	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1361453285	2023-10-23 19:24:18.420077	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Palatupana Wetland	L6959349	H	6.2336663	81.3581800	2022-03-09	17:35:00	obsr1976607	S104481899	Stationary	P21	EBIRD	36			3	1		0	1	0				
